"","Strain","isolate","plate","well","label_exp","model","param_1","param_2","param_3","param_4","th_gr","em_gr","loss","tot_plate.x","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","tot_plate.y","Strain_nice","ID"
"12440","Ecoli","11","2","G4","Richards_isolate_11_plate_17","NL_Richards","0.757636133549152","0.4624509347172825","0.09273686442568599","37.581253119500325","0.18282931995501248","0.18621105664832482","0.0015939252289802967","2G4",0,0,1,0,1,0,1,0,3,"2G4","E. coli","2G4E. coli"
"12441","Ecoli","11","4","E8","Richards_isolate_11_plate_4","NL_Richards","0.7732542997634776","0.2819246661375051","0.10166972446614715","29.10726247631511","0.28215655829677394","0.313839398797045","0.001399811830489747","4E8",1,1,1,1,1,0,1,0,6,"4E8","E. coli","4E8E. coli"
"12442","Ecoli","11","4","G3","Richards_isolate_11_plate_9","NL_Richards","0.9359518489714672","0.09664768511128233","0.0829002056264528","26.86202464350358","0.3360829834275258","0.31560158968218416","0.0029015179042950244","4G3",1,0,1,0,0,1,1,1,5,"4G3","E. coli","4G3E. coli"
"12443","Ecoli","11","4","C7","Richards_isolate_11_plate_9","NL_Richards","0.7349534871375784","0.32911597180499497","0.1059837971603484","27.904184330293067","0.259043858333768","0.2682947828805112","0.003357308071461155","4C7",0,1,0,0,1,1,1,1,5,"4C7","E. coli","4C7E. coli"
"12444","Ecoli","11","4","E4","Richards_isolate_11_plate_9","NL_Richards","0.7762136437848811","0.5493605146792514","0.11382630551466198","32.17325952123649","0.19280399197883155","0.2072211184264399","0.001399037559549057","4E4",1,0,0,1,0,1,1,1,5,"4E4","E. coli","4E4E. coli"
"12445","Ecoli","11","2","D11","Richards_isolate_11_plate_7","NL_Richards","0.8611168313940095","0.23417969764954416","0.10741991289355907","24.419281444340573","0.31024529781523574","0.2890266742221206","0.0009682450088896112","2D11",1,0,1,0,0,0,1,1,4,"2D11","E. coli","2D11E. coli"
"12446","Ecoli","11","2","D6","Richards_isolate_11_plate_12","NL_Richards","0.8302495143785812","0.00010090132906927786","0.0902975220703602","23.179312273898667","0.42982089761417946","0.5582999311306642","0.007493269619939765","2D6",0,0,0,1,0,1,0,1,3,"2D6","E. coli","2D6E. coli"
"12447","Ecoli","11","4","D10","Richards_isolate_11_plate_4","NL_Richards","0.7712666243321851","0.29674324423465676","0.10064376984931876","28.53676130742571","0.2635154707621833","0.2618542731549164","0.0005114944267549149","4D10",1,1,0,1,1,0,1,1,6,"4D10","E. coli","4D10E. coli"
"12448","Ecoli","11","4","B3","Richards_isolate_11_plate_9","NL_Richards","0.947846566889487","0.24610063981022223","0.09047208546506955","28.837298047188668","0.2568703687104513","0.28168819659659244","0.0013585730125145023","4B3",1,0,1,1,0,1,0,1,5,"4B3","E. coli","4B3E. coli"
"12449","Ecoli","11","1","C9","Richards_isolate_11_plate_11","NL_Richards","0.8443608979214006","0.001153672823069719","0.08358129644767909","23.497267149921978","0.4273291970915954","0.4500966545818888","0.004547697105829353","1C9",1,0,1,0,1,0,0,0,3,"1C9","E. coli","1C9E. coli"
"12450","Ecoli","11","2","F7","Richards_isolate_11_plate_12","NL_Richards","0.8740018645872215","0.000386394148554559","0.08002906318062045","24.982262731851634","0.43135367364304994","0.48713065637671493","0.004751255533651605","2F7",1,1,1,0,0,1,0,0,4,"2F7","E. coli","2F7E. coli"
"12451","Ecoli","11","3","E3","Richards_isolate_11_plate_3","NL_Richards","0.7746788191708528","0.00018265893881194852","0.0768805616789637","31.077741088676476","0.335305163346766","0.4882043567770959","0.004556624981598022","3E3",0,1,1,1,0,0,1,0,4,"3E3","E. coli","3E3E. coli"
"12452","Ecoli","11","4","G11","Richards_isolate_11_plate_9","NL_Richards","0.836735760372383","0.260160469697055","0.08726407702240323","31.217300873746712","0.24681808122545165","0.2571580750904736","0.002096865336876111","4G11",0,1,1,1,1,1,1,0,6,"4G11","E. coli","4G11E. coli"
"12453","Ecoli","11","4","B5","Richards_isolate_11_plate_9","NL_Richards","0.7127679800612448","0.5096059726292307","0.1129822858630229","28.6426068369005","0.1974844579071914","0.21478811340302642","0.002216958996956448","4B5",0,1,1,1,1,0,1,0,5,"4B5","E. coli","4B5E. coli"
"12454","Ecoli","11","1","F3","Richards_isolate_11_plate_1","NL_Richards","0.8586060558332966","0.4635506256695049","0.12481485517210111","25.75083278760255","0.23520265899868345","0.2729839778262916","0.003108513032698938","1F3",1,0,0,1,0,0,0,0,2,"1F3","E. coli","1F3E. coli"
"12455","Ecoli","11","5","G6","Richards_isolate_11_plate_15","NL_Richards","0.8738613819159597","0.24655578893705274","0.09077504811794324","29.052171057397317","0.25946912977681047","0.3136728981903571","0.0028060059024181856","5G6",0,0,0,0,0,0,0,0,0,"5G6","E. coli","5G6E. coli"
"12456","Ecoli","11","4","F4","Richards_isolate_11_plate_9","NL_Richards","0.7766805951097915","0.5402088687732927","0.1153897776322153","30.66809497527171","0.19660885392630628","0.20046312445733602","0.0016863137469328169","4F4",1,0,0,0,1,1,1,1,5,"4F4","E. coli","4F4E. coli"
"12457","Ecoli","11","3","D3","Richards_isolate_11_plate_13","NL_Richards","0.9357369368060631","0.05323910594911577","0.07225583536830626","27.74203694429986","0.3107504250957856","0.29031920240787545","0.0016511163751606547","3D3",0,1,1,1,0,1,0,0,4,"3D3","E. coli","3D3E. coli"
"12458","Ecoli","11","3","G3","Richards_isolate_11_plate_8","NL_Richards","0.8923867074338727","0.45218728819680026","0.11414892722786367","27.743938808714372","0.21974847055971244","0.2175875213431979","0.0009663707234745467","3G3",0,1,1,0,1,1,0,0,4,"3G3","E. coli","3G3E. coli"
"12459","Ecoli","11","5","C5","Richards_isolate_11_plate_10","NL_Richards","0.6899652285395795","0.00017108659773261154","0.08742192416249221","23.436898834064976","0.3708718800987043","0.5311069606003939","0.00576277057398406","5C5",0,0,0,0,0,0,0,0,0,"5C5","E. coli","5C5E. coli"
"12460","Ecoli","11","2","E3","Richards_isolate_11_plate_2","NL_Richards","0.8762791404263858","0.11290041777987221","0.094423348465858","25.164463879802728","0.38024528950283176","0.3768535513252451","0.0018632722925812529","2E3",0,1,0,0,0,1,1,0,3,"2E3","E. coli","2E3E. coli"
"12461","Ecoli","11","1","C7","Richards_isolate_11_plate_16","NL_Richards","0.7476908273793886","0.645590722445751","0.11697100465177278","32.054040867556665","0.1710858980866261","0.1820887590424155","0.0019852344862917133","1C7",0,0,0,0,1,0,1,0,2,"1C7","E. coli","1C7E. coli"
"12462","Ecoli","11","4","D9","Richards_isolate_11_plate_14","NL_Richards","0.754080385640719","0.2392054202500525","0.08064960835004624","32.48448664170216","0.2371701825640942","0.24576079407337853","0.0006195046057951928","4D9",1,1,1,0,1,1,1,0,6,"4D9","E. coli","4D9E. coli"
"12463","Ecoli","11","4","G8","Richards_isolate_11_plate_4","NL_Richards","0.760744655182126","0.7566906518263203","0.140164737276989","30.2079272925386","0.17909515625529615","0.19814271413571277","0.001927879121559777","4G8",1,1,1,1,0,1,1,0,6,"4G8","E. coli","4G8E. coli"
"12464","Ecoli","11","1","C4","Richards_isolate_11_plate_1","NL_Richards","0.8564775617018281","0.16779825655958264","0.10615192010699066","23.37930767198728","0.35881369889585785","0.33492497817627537","0.0024825559981780905","1C4",1,0,0,0,0,0,1,0,2,"1C4","E. coli","1C4E. coli"
"12465","Ecoli","11","1","G10","Richards_isolate_11_plate_1","NL_Richards","0.8160999233460614","0.21518835505417658","0.10209812433225568","24.5566523694766","0.30188818848716065","0.2906766328670492","0.001141210335488904","1G10",1,0,0,0,1,0,0,1,3,"1G10","E. coli","1G10E. coli"
"12466","Ecoli","11","2","D11","Richards_isolate_11_plate_12","NL_Richards","0.9250068555216305","0.0001607411360689578","0.07637743000166078","26.186353601038892","0.4182711737757595","0.5032217784723505","0.0025884775638559373","2D11",1,0,1,0,0,0,1,1,4,"2D11","E. coli","2D11E. coli"
"12467","Ecoli","11","5","E7","Richards_isolate_11_plate_15","NL_Richards","0.83920847864754","0.0001000019192191628","0.08210705835557976","23.885049133517118","0.4232905523489165","0.5108690465116493","0.014172316074471631","5E7",0,0,0,0,0,0,0,0,0,"5E7","E. coli","5E7E. coli"
"12468","Ecoli","11","2","E6","Richards_isolate_11_plate_12","NL_Richards","0.7158595001569785","0.6094171787417925","0.13060540804430523","30.05907293088189","0.2030332926879949","0.21865796607438365","0.0010018234633981612","2E6",0,0,0,1,0,0,1,1,3,"2E6","E. coli","2E6E. coli"
"12469","Ecoli","11","2","D4","Richards_isolate_11_plate_12","NL_Richards","0.7384026502649234","0.11645292284748635","0.07607230320033374","32.65433459798353","0.30669070170854296","0.40080563969519406","0.0031280228801248027","2D4",0,0,1,1,0,0,1,0,3,"2D4","E. coli","2D4E. coli"
"12470","Ecoli","11","4","E3","Richards_isolate_11_plate_9","NL_Richards","0.8774713254263278","0.13951852176421395","0.08118785503031722","25.873163703078124","0.26296902077773304","0.30036614713310217","0.0038364696770932824","4E3",1,0,1,0,1,1,0,1,5,"4E3","E. coli","4E3E. coli"
"12471","Ecoli","11","1","F2","Richards_isolate_11_plate_1","NL_Richards","0.8654146971667035","0.23923747664269376","0.11249286741929605","24.451070155258638","0.3308237858714615","0.30667718819028095","0.001432881779462165","1F2",0,0,0,0,1,0,0,0,1,"1F2","E. coli","1F2E. coli"
"12472","Ecoli","11","4","C11","Richards_isolate_11_plate_4","NL_Richards","0.7841431229160168","0.4909395470006279","0.12045674703852197","28.093707430490173","0.22038178167846034","0.22093748987751907","0.000973721979676073","4C11",1,0,1,1,1,0,1,1,6,"4C11","E. coli","4C11E. coli"
"12473","Ecoli","11","1","C7","Richards_isolate_11_plate_1","NL_Richards","0.7433460789788859","0.6108771760983346","0.13854417478590528","28.021407847071412","0.2139817567128735","0.23450548152715198","0.0013944721812529115","1C7",0,0,0,0,1,0,1,0,2,"1C7","E. coli","1C7E. coli"
"12474","Ecoli","11","4","B7","Richards_isolate_11_plate_4","NL_Richards","0.7618930071846299","0.531808985754521","0.12556344360072327","29.304219763261614","0.21868889501177838","0.2228184574387225","0.0007424554752574133","4B7",0,1,0,1,0,1,1,1,5,"4B7","E. coli","4B7E. coli"
"12475","Ecoli","11","5","C6","Richards_isolate_11_plate_5","NL_Richards","0.8398419743821078","0.00017435390019318053","0.0859259531358309","23.972308118584156","0.40566936954440436","0.5093322334187187","0.0051417434624925415","5C6",0,0,0,0,0,0,0,0,0,"5C6","E. coli","5C6E. coli"
"12476","Ecoli","11","5","E5","Richards_isolate_11_plate_15","NL_Richards","0.8814881316707213","0.00017698624542666658","0.07216957764781694","25.788398097705347","0.3495619991724919","0.3567054520175174","0.006878413866718356","5E5",0,0,0,0,0,0,0,0,0,"5E5","E. coli","5E5E. coli"
"12477","Ecoli","11","5","G7","Richards_isolate_11_plate_15","NL_Richards","0.9818828420508906","0.03744898615560984","0.0729034409692413","28.78642994942152","0.36278369760216544","0.4130880730221348","0.0024006039200531","5G7",0,0,0,0,0,0,0,0,0,"5G7","E. coli","5G7E. coli"
"12478","Ecoli","11","1","D2","Richards_isolate_11_plate_1","NL_Richards","0.8932296807943614","0.0009100196773222892","0.08170440551491649","24.275360446401052","0.3959469791255327","0.46238454314100097","0.003755475375015367","1D2",0,0,1,0,0,0,0,0,1,"1D2","E. coli","1D2E. coli"
"12479","Ecoli","11","4","E7","Richards_isolate_11_plate_9","NL_Richards","0.9118050960181691","0.07418797095945795","0.07855589666533278","27.510661107231247","0.33932482670531616","0.3597609826619984","0.00169854046728059","4E7",0,0,1,1,1,1,0,1,5,"4E7","E. coli","4E7E. coli"
"12480","Ecoli","11","1","G3","Richards_isolate_11_plate_16","NL_Richards","0.9458905167553519","0.3407590817292023","0.10885608540763161","27.887405439370504","0.2618816668411254","0.26346481283123857","0.001154891312567187","1G3",1,0,0,0,1,0,0,0,2,"1G3","E. coli","1G3E. coli"
"12481","Ecoli","11","1","F8","Richards_isolate_11_plate_16","NL_Richards","0.7955212853392285","0.14699183964734844","0.08258990404624297","29.69820505765778","0.3095212552850807","0.3153316422609645","0.0019277289090072552","1F8",1,1,0,0,0,0,1,0,3,"1F8","E. coli","1F8E. coli"
"12482","Ecoli","11","2","C9","Richards_isolate_11_plate_17","NL_Richards","0.8432363907323857","0.45812768035046914","0.11655064175733831","27.78044908895831","0.2235164453380326","0.2419089708946372","0.0022821408458283095","2C9",1,1,0,0,1,0,0,1,4,"2C9","E. coli","2C9E. coli"
"12483","Ecoli","11","4","C5","Richards_isolate_11_plate_4","NL_Richards","0.9267060080787134","0.10682578729511648","0.08469560801578699","27.070528580349183","0.34100525757135625","0.4117629795167199","0.0030451530573794125","4C5",0,1,1,1,1,0,0,1,5,"4C5","E. coli","4C5E. coli"
"12484","Ecoli","11","2","C9","Richards_isolate_11_plate_2","NL_Richards","0.8986843245712003","0.2773249526896472","0.11373256402904576","25.263325565054355","0.30982831858701587","0.3416286586321492","0.0023997892025046","2C9",1,1,0,0,1,0,0,1,4,"2C9","E. coli","2C9E. coli"
"12485","Ecoli","11","3","B7","Richards_isolate_11_plate_3","NL_Richards","0.7866737537537136","0.00015927001448777208","0.09825266827725797","24.264155093447215","0.3655555159552846","0.504141306086662","0.0049638330670690655","3B7",0,0,1,1,0,1,1,0,4,"3B7","E. coli","3B7E. coli"
"12486","Ecoli","11","1","C5","Richards_isolate_11_plate_6","NL_Richards","0.810087971185943","0.4493225773012733","0.11980128440934276","24.97376381277414","0.22548114886721973","0.26905823171004284","0.002997752669656262","1C5",0,1,0,0,0,0,1,0,2,"1C5","E. coli","1C5E. coli"
"12487","Ecoli","11","3","G4","Richards_isolate_11_plate_3","NL_Richards","0.8800018798148738","0.00016380414360539876","0.10627055803490415","24.39079615235751","0.44651736874521375","0.5743378785742995","0.00444277927108101","3G4",0,1,0,1,1,1,0,0,4,"3G4","E. coli","3G4E. coli"
"12488","Ecoli","11","4","C11","Richards_isolate_11_plate_9","NL_Richards","0.8030797631194718","0.38358424668076413","0.10666395331327208","27.645617933110596","0.22959826199038025","0.23026617456342469","0.0015034314694765364","4C11",1,0,1,1,1,0,1,1,6,"4C11","E. coli","4C11E. coli"
"12489","Ecoli","11","1","F9","Richards_isolate_11_plate_16","NL_Richards","0.963000069845468","0.02578042120008262","0.0679914431265568","28.69913002351653","0.32144064387416016","0.31974133895527984","0.001741948156395546","1F9",1,0,1,0,0,0,0,1,3,"1F9","E. coli","1F9E. coli"
"12490","Ecoli","11","2","F5","Richards_isolate_11_plate_17","NL_Richards","0.9561875590388478","0.28013086521143693","0.09091039986936159","29.59114181441106","0.24036316442105493","0.24659139709575104","0.0008796633540712156","2F5",0,0,0,1,1,1,0,0,3,"2F5","E. coli","2F5E. coli"
"12491","Ecoli","11","2","G7","Richards_isolate_11_plate_7","NL_Richards","0.8575515869768979","0.3400621317695841","0.11909104843900883","25.40089409958332","0.2841884264437357","0.28233804876946017","0.000952241890324606","2G7",1,1,1,0,0,0,1,0,4,"2G7","E. coli","2G7E. coli"
"12492","Ecoli","11","4","G4","Richards_isolate_11_plate_14","NL_Richards","0.9362115129032968","0.11991370317128398","0.0804482419933448","27.86393166328002","0.30193987847747217","0.29182662647171953","0.0029627386614041926","4G4",0,1,1,1,1,1,0,0,5,"4G4","E. coli","4G4E. coli"
"12493","Ecoli","11","1","G11","Richards_isolate_11_plate_16","NL_Richards","0.9298348880105461","0.26877872933784935","0.10129443279072826","27.338814331371548","0.2787766109982005","0.3123940135453454","0.001519539221179336","1G11",0,1,1,0,0,1,0,0,3,"1G11","E. coli","1G11E. coli"
"12494","Ecoli","11","3","G7","Richards_isolate_11_plate_8","NL_Richards","0.7560044734415499","0.1732141934875204","0.09288211374707112","26.222893976749006","0.30925522343321754","0.2901313406382754","0.0025165391715162894","3G7",0,0,1,0,1,0,1,1,4,"3G7","E. coli","3G7E. coli"
"12495","Ecoli","11","5","E8","Richards_isolate_11_plate_15","NL_Richards","0.9124876751578475","0.00033460764289263486","0.07579061041553602","26.751620424523797","0.3960198755588306","0.4621070447349645","0.005345996724018844","5E8",0,0,0,0,0,0,0,0,0,"5E8","E. coli","5E8E. coli"
"12496","Ecoli","11","3","B2","Richards_isolate_11_plate_3","NL_Richards","0.7908289428014637","0.00010560250884568595","0.10325214978449065","23.25859225275311","0.37052684627566473","0.6352218648562815","0.008941135687488912","3B2",1,0,0,1,0,1,1,0,4,"3B2","E. coli","3B2E. coli"
"12497","Ecoli","11","2","B10","Richards_isolate_11_plate_7","NL_Richards","0.8595813857585075","0.23688873544670547","0.10142865814424927","24.521622001187854","0.2801156005253782","0.3269283713974237","0.0033059490717833842","2B10",1,0,1,1,0,1,0,0,4,"2B10","E. coli","2B10E. coli"
"12498","Ecoli","11","5","F10","Richards_isolate_11_plate_15","NL_Richards","0.9150308918471016","0.003935021839021465","0.0663724612164865","28.67979353948361","0.3363422548442718","0.4712811965795236","0.005307589842886298","5F10",0,0,0,0,0,0,0,0,0,"5F10","E. coli","5F10E. coli"
"12499","Ecoli","11","5","G7","Richards_isolate_11_plate_5","NL_Richards","0.91100757614539","0.0004545131640922329","0.08563151551063641","25.629437935666694","0.3899915515971139","0.5210742034778075","0.004428222697412099","5G7",0,0,0,0,0,0,0,0,0,"5G7","E. coli","5G7E. coli"
"12500","Ecoli","11","2","F11","Richards_isolate_11_plate_2","NL_Richards","0.851451024384514","0.06647103278284891","0.0931257069384948","25.34161528423203","0.43052716505826116","0.501272916091001","0.0032613323960504043","2F11",1,0,0,1,1,0,1,0,4,"2F11","E. coli","2F11E. coli"
"12501","Ecoli","11","2","F11","Richards_isolate_11_plate_12","NL_Richards","0.875563339154979","0.05779203224780133","0.07471596198419496","28.48548036421047","0.3430428236759628","0.3625234022518401","0.0014286719089716359","2F11",1,0,0,1,1,0,1,0,4,"2F11","E. coli","2F11E. coli"
"12502","Ecoli","11","1","C8","Richards_isolate_11_plate_16","NL_Richards","0.8802969173623003","0.5519075241438695","0.1402675589940396","26.49631485137407","0.2355992843162314","0.2685812265277281","0.0015710270651654442","1C8",1,1,0,1,0,0,0,0,3,"1C8","E. coli","1C8E. coli"
"12503","Ecoli","11","4","F7","Richards_isolate_11_plate_14","NL_Richards","0.7845128218873236","0.39123498472966506","0.10001883422821921","31.00954504540945","0.21795551056878182","0.21996343661960402","0.001083525210996565","4F7",0,0,1,1,1,0,1,1,5,"4F7","E. coli","4F7E. coli"
"12504","Ecoli","11","3","B5","Richards_isolate_11_plate_8","NL_Richards","0.6836105327169606","0.6982124766418668","0.12734296933291683","32.17261861222403","0.17531584875802522","0.1912329460381809","0.0011155136376782306","3B5",0,1,0,1,1,0,1,0,4,"3B5","E. coli","3B5E. coli"
"12505","Ecoli","11","5","E8","Richards_isolate_11_plate_10","NL_Richards","0.8946633601195192","0.0001233894117635953","0.07139073541881663","26.588347776766117","0.29062301406084873","0.617507706071292","0.01486213359617177","5E8",0,0,0,0,0,0,0,0,0,"5E8","E. coli","5E8E. coli"
"12506","Ecoli","11","3","F9","Richards_isolate_11_plate_13","NL_Richards","0.7822157132076476","0.244103873442305","0.09719895994582899","26.749194917282274","0.27447221079260986","0.26604673683840885","0.0005884316521277969","3F9",1,1,1,0,1,1,0,0,5,"3F9","E. coli","3F9E. coli"
"12507","Ecoli","11","3","B3","Richards_isolate_11_plate_8","NL_Richards","0.8493168107074388","0.08332055676518141","0.08660040946039181","24.520604821771947","0.34372034667328255","0.3289143253163577","0.003012545702601058","3B3",1,0,0,0,0,1,1,1,4,"3B3","E. coli","3B3E. coli"
"12508","Ecoli","11","1","D10","Richards_isolate_11_plate_6","NL_Richards","0.8317038102415238","0.38646184908583725","0.10200835821329919","27.33914620977876","0.21268263441748375","0.22740264196000395","0.0024936008843447527","1D10",1,0,0,1,0,0,0,1,3,"1D10","E. coli","1D10E. coli"
"12509","Ecoli","11","5","C11","Richards_isolate_11_plate_15","NL_Richards","0.9518630058256048","0.10182037190924571","0.07691205674049208","27.4649585929312","0.28906477702280575","0.29473898729010367","0.0028962626290466643","5C11",0,0,0,0,0,0,0,0,0,"5C11","E. coli","5C11E. coli"
"12510","Ecoli","11","2","D10","Richards_isolate_11_plate_17","NL_Richards","0.7767675896961501","0.22365659249803563","0.09143595693403446","27.59120525026257","0.2691859401563541","0.2617645808611661","0.001027209693658442","2D10",1,0,1,1,0,0,0,1,4,"2D10","E. coli","2D10E. coli"
"12511","Ecoli","11","4","C8","Richards_isolate_11_plate_4","NL_Richards","0.7632584539656365","0.3405334868582205","0.10550266077116346","28.6235686137891","0.2538651855279805","0.25100215866081527","0.0005536569342458057","4C8",0,0,0,1,1,1,1,1,5,"4C8","E. coli","4C8E. coli"
"12512","Ecoli","11","1","E2","Richards_isolate_11_plate_1","NL_Richards","0.8500984027679487","0.21899100355722317","0.1063212899147962","24.977924920224083","0.32518366841669966","0.3065545629404855","0.001469032734871419","1E2",0,0,0,1,0,0,0,0,1,"1E2","E. coli","1E2E. coli"
"12513","Ecoli","11","1","E9","Richards_isolate_11_plate_11","NL_Richards","0.7660444475736774","0.2199105555812905","0.08200473496252","32.23887609897782","0.2571494599988862","0.2661794794669696","0.0006238580689499469","1E9",1,0,1,0,0,0,1,0,3,"1E9","E. coli","1E9E. coli"
"12514","Ecoli","11","5","C11","Richards_isolate_11_plate_10","NL_Richards","0.9120814570839751","0.0009265314889911639","0.07755975858347955","26.552002257412926","0.3543222378308803","0.42513248999310355","0.002791884103025421","5C11",0,0,0,0,0,0,0,0,0,"5C11","E. coli","5C11E. coli"
"12515","Ecoli","11","2","D10","Richards_isolate_11_plate_7","NL_Richards","0.8259458486365653","0.3916972536968005","0.12284604834448533","25.14723549890515","0.26304197801119195","0.2652547314727203","0.0012560775765639142","2D10",1,0,1,1,0,0,0,1,4,"2D10","E. coli","2D10E. coli"
"12516","Ecoli","11","3","B8","Richards_isolate_11_plate_8","NL_Richards","0.7828241089014364","0.5282777047179839","0.12167163165461282","27.319559179236077","0.2070406873073181","0.22986906425060025","0.001485347412968742","3B8",0,0,1,0,0,1,1,1,4,"3B8","E. coli","3B8E. coli"
"12517","Ecoli","11","1","G8","Richards_isolate_11_plate_16","NL_Richards","0.7502927071629413","0.43612884729564527","0.11760943069511556","27.046200379129036","0.23361882295994477","0.22716131806794188","0.00156537231131049","1G8",1,1,0,0,0,0,0,1,3,"1G8","E. coli","1G8E. coli"
"12518","Ecoli","11","2","F6","Richards_isolate_11_plate_12","NL_Richards","0.8401507587449123","0.004299270506666844","0.083627609666079","24.512019845284954","0.4574698749032256","0.5264941376792115","0.005019016776374242","2F6",0,0,0,0,1,1,1,0,3,"2F6","E. coli","2F6E. coli"
"12519","Ecoli","11","4","B11","Richards_isolate_11_plate_9","NL_Richards","0.8644157568172411","0.21661892176227274","0.08321757631561481","28.11208208503929","0.23686852643129025","0.2354048815071152","0.0013169809564077","4B11",1,0,1,1,1,1,0,1,6,"4B11","E. coli","4B11E. coli"
"12520","Ecoli","11","3","B5","Richards_isolate_11_plate_13","NL_Richards","0.6782765316074904","0.6697799283983623","0.1195797385444818","32.713233208175495","0.1702097016764007","0.1819132664091569","0.0008687372934472579","3B5",0,1,0,1,1,0,1,0,4,"3B5","E. coli","3B5E. coli"
"12521","Ecoli","11","3","G11","Richards_isolate_11_plate_3","NL_Richards","0.690195841788063","0.010321250250099563","0.09700738231216402","23.726737766298598","0.3570170311195287","0.42303897897082354","0.002749787050609116","3G11",1,1,0,0,1,1,0,1,5,"3G11","E. coli","3G11E. coli"
"12522","Ecoli","11","2","G3","Richards_isolate_11_plate_2","NL_Richards","0.8988161954528435","0.04568881153976795","0.06559236165385755","34.69836021979791","0.3491127516656115","0.5207115562673402","0.009183339004069731","2G3",0,1,0,0,0,0,1,1,3,"2G3","E. coli","2G3E. coli"
"12523","Ecoli","11","1","C8","Richards_isolate_11_plate_11","NL_Richards","0.812658490696295","0.10385443144824665","0.09601435482359486","23.23849425575922","0.3676023691508982","0.3543239777895451","0.0036389166398116575","1C8",1,1,0,1,0,0,0,0,3,"1C8","E. coli","1C8E. coli"
"12524","Ecoli","11","1","C9","Richards_isolate_11_plate_6","NL_Richards","0.859007525637006","0.1666488389537843","0.09906922134257531","24.288163258364722","0.3293393398566922","0.3325918769147704","0.002642564590736741","1C9",1,0,1,0,1,0,0,0,3,"1C9","E. coli","1C9E. coli"
"12525","Ecoli","11","1","E5","Richards_isolate_11_plate_6","NL_Richards","0.8864001280117821","0.02123586510895859","0.07472137366809777","24.994214515209464","0.32708305251816355","0.3340520770009654","0.004246042020296658","1E5",0,0,1,1,0,0,0,0,2,"1E5","E. coli","1E5E. coli"
"12526","Ecoli","11","4","B4","Richards_isolate_11_plate_4","NL_Richards","0.8084557317456321","0.5094430718536572","0.13220247855198672","26.34556391052578","0.23505447723227127","0.2282147609483699","0.0008344205920739816","4B4",1,0,0,1,1,1,1,0,5,"4B4","E. coli","4B4E. coli"
"12527","Ecoli","11","3","G10","Richards_isolate_11_plate_8","NL_Richards","0.6246520899600612","0.5078016541149835","0.09497873631883948","37.789836532304655","0.17314547679654532","0.16710843571478476","0.0017137181426061816","3G10",1,1,0,1,1,0,1,0,5,"3G10","E. coli","3G10E. coli"
"12528","Ecoli","11","5","B8","Richards_isolate_11_plate_10","NL_Richards","0.8069761393448714","0.00010022623120452358","0.08797742298387233","22.827723230910053","0.389983784710169","0.5437033628506135","0.010700608468861327","5B8",0,0,0,0,0,0,0,0,0,"5B8","E. coli","5B8E. coli"
"12529","Ecoli","11","3","G2","Richards_isolate_11_plate_8","NL_Richards","0.8577810655948286","0.14247208134612313","0.0954371743566644","24.670843605368447","0.33895697046528334","0.316403434413485","0.002703041097379454","3G2",1,0,0,0,1,0,1,1,4,"3G2","E. coli","3G2E. coli"
"12530","Ecoli","11","5","E6","Richards_isolate_11_plate_10","NL_Richards","0.7371565917121135","0.0004349684995632497","0.08478753486301426","24.720173468920734","0.38335948276853227","0.5273062995123241","0.005808025932113134","5E6",0,0,0,0,0,0,0,0,0,"5E6","E. coli","5E6E. coli"
"12531","Ecoli","11","2","B11","Richards_isolate_11_plate_2","NL_Richards","0.6783537377138937","0.41711276657274227","0.11119901532203767","31.680694367489014","0.23981140595006006","0.2435606180701004","0.0007749513153207424","2B11",1,0,1,0,0,1,1,0,4,"2B11","E. coli","2B11E. coli"
"12532","Ecoli","11","5","G8","Richards_isolate_11_plate_10","NL_Richards","0.9747617040795149","0.00023825586443123725","0.07187813199448959","27.718141607981007","0.3696995651526918","0.4710611886717112","0.004947612138066735","5G8",0,0,0,0,0,0,0,0,0,"5G8","E. coli","5G8E. coli"
"12533","Ecoli","11","4","C6","Richards_isolate_11_plate_14","NL_Richards","0.7386901663382102","0.45649697682760576","0.10189265693534683","30.80071449599174","0.19510083470493722","0.2009658239681863","0.0014888497519920446","4C6",0,1,1,0,1,0,1,1,5,"4C6","E. coli","4C6E. coli"
"12534","Ecoli","11","1","F11","Richards_isolate_11_plate_1","NL_Richards","0.8049380868496956","0.45525968941826556","0.12287312999147763","25.417332977225072","0.23265141242164014","0.23138459467376005","0.002518283284242648","1F11",0,1,1,0,1,0,0,0,3,"1F11","E. coli","1F11E. coli"
"12535","Ecoli","11","2","D5","Richards_isolate_11_plate_7","NL_Richards","0.8750328754249828","0.10874148160700729","0.08393839376851021","25.116312108264033","0.3015573056015927","0.30524307320070915","0.0028411363737770186","2D5",0,0,1,0,0,1,0,1,3,"2D5","E. coli","2D5E. coli"
"12536","Ecoli","11","2","F4","Richards_isolate_11_plate_7","NL_Richards","0.8851873670319617","0.3396391072028474","0.10372184946413147","27.822117558081885","0.2441740692584035","0.24220000886740017","0.0008137460977817838","2F4",0,0,1,0,1,1,0,0,3,"2F4","E. coli","2F4E. coli"
